Dataset,ContaminationRate,Repetition,RecordID,OriginalResponse,AddedNoise,ContaminatedResponse
Boston Housing,0.1,23,360,22.6,54.86905797,77.46905797
Boston Housing,0.1,23,374,13.8,143.3646991,157.1646991
Boston Housing,0.1,23,395,12.7,-41.19411958,-28.49411958
Boston Housing,0.1,23,409,17.2,-84.39975183,-67.19975183
Boston Housing,0.1,23,422,14.2,65.82330152,80.02330152
Boston Housing,0.1,23,423,20.8,-54.47823536,-33.67823536
Boston Housing,0.1,23,435,11.7,-87.39570071,-75.69570071
Boston Housing,0.1,23,438,8.7,37.41798602,46.11798602
Boston Housing,0.1,23,450,13,-10.81980614,2.180193865
Boston Housing,0.1,23,456,14.1,17.15273504,31.25273504
Boston Housing,0.1,23,476,13.3,6.05366659,19.35366659
Boston Housing,0.1,23,479,14.6,103.3847471,117.9847471
Boston Housing,0.1,23,505,22,51.83514647,73.83514647
Boston Housing,0.1,24,12,18.9,-126.9554791,-108.0554791
Boston Housing,0.1,24,22,19.6,107.6188539,127.2188539
Boston Housing,0.1,24,44,24.7,-15.10256095,9.597439052
Boston Housing,0.1,24,52,20.5,-91.99533846,-71.49533846
Boston Housing,0.1,24,62,16,-20.44850554,-4.448505538
Boston Housing,0.1,24,77,20,-53.56043281,-33.56043281
Boston Housing,0.1,24,79,21.2,35.39407837,56.59407837
Boston Housing,0.1,24,83,24.8,83.95296645,108.7529664
Boston Housing,0.1,24,99,43.8,28.55351017,72.35351017
Boston Housing,0.1,24,104,19.3,-8.936827093,10.36317291
Boston Housing,0.1,24,107,19.5,26.54406365,46.04406365
Boston Housing,0.1,24,116,18.3,52.03640262,70.33640262
Boston Housing,0.1,24,117,21.2,123.5069129,144.7069129
Boston Housing,0.1,24,129,18,-28.5866905,-10.5866905
Boston Housing,0.1,24,132,19.6,52.50092022,72.10092022
Boston Housing,0.1,24,140,17.8,-44.80767752,-27.00767752
Boston Housing,0.1,24,176,29.4,-33.10615044,-3.706150436
Boston Housing,0.1,24,178,24.6,-28.27277372,-3.672773717
Boston Housing,0.1,24,183,37.9,3.787502457,41.68750246
Boston Housing,0.1,24,207,24.4,-135.4726009,-111.0726009
Boston Housing,0.1,24,283,46,0.4483544128,46.44835441
Boston Housing,0.1,24,303,26.4,-21.89040555,4.509594454
Boston Housing,0.1,24,310,20.3,-71.30236403,-51.00236403
Boston Housing,0.1,24,322,23.1,31.55273358,54.65273358
Boston Housing,0.1,24,324,18.5,-17.28134733,1.218652669
Boston Housing,0.1,24,327,23,166.2163964,189.2163964
Boston Housing,0.1,24,364,16.8,-48.65834526,-31.85834526
Boston Housing,0.1,24,367,21.9,105.3429263,127.2429263
Boston Housing,0.1,24,378,13.3,-77.32864203,-64.02864203
Boston Housing,0.1,24,395,12.7,65.03476008,77.73476008
Boston Housing,0.1,24,417,7.5,27.12487436,34.62487436
Boston Housing,0.1,24,429,11,-41.13492913,-30.13492913
Boston Housing,0.1,24,430,9.5,31.79123096,41.29123096
Boston Housing,0.1,24,459,14.9,-42.6556384,-27.7556384
Boston Housing,0.1,24,482,23.7,120.1666937,143.8666937
Boston Housing,0.1,24,483,25,-102.0626743,-77.0626743
Boston Housing,0.1,25,15,18.2,7.418882485,25.61888248
Boston Housing,0.1,25,21,13.6,-194.450157,-180.850157
Boston Housing,0.1,25,28,14.8,-50.63253318,-35.83253318
Boston Housing,0.1,25,32,14.5,-42.41670689,-27.91670689
Boston Housing,0.1,25,53,25,78.90985378,103.9098538
Boston Housing,0.1,25,116,18.3,43.45602389,61.75602389
Boston Housing,0.1,25,128,16.2,-109.8674691,-93.6674691
Boston Housing,0.1,25,130,14.3,16.12053313,30.42053313
Boston Housing,0.1,25,132,19.6,-8.551495108,11.04850489
Boston Housing,0.1,25,175,22.6,144.1558694,166.7558694
Boston Housing,0.1,25,184,32.5,-66.32096384,-33.82096384
Boston Housing,0.1,25,188,32,41.42228315,73.42228315
Boston Housing,0.1,25,193,36.4,-80.99140623,-44.59140623
Boston Housing,0.1,25,206,22.6,83.85609749,106.4560975
Boston Housing,0.1,25,207,24.4,103.2339593,127.6339593
Boston Housing,0.1,25,210,20,52.24320761,72.24320761
Boston Housing,0.1,25,217,23.3,-26.08520223,-2.785202229
Boston Housing,0.1,25,224,30.1,27.85016132,57.95016132
Boston Housing,0.1,25,246,18.5,100.9128514,119.4128514
Boston Housing,0.1,25,270,20.7,88.9248612,109.6248612
Boston Housing,0.1,25,302,22,61.27845973,83.27845973
Boston Housing,0.1,25,309,22.8,7.739668935,30.53966893
Boston Housing,0.1,25,313,19.4,10.6258873,30.0258873
Boston Housing,0.1,25,339,20.6,64.2093339,84.8093339
Boston Housing,0.1,25,374,13.8,-29.07418087,-15.27418087
Boston Housing,0.1,25,390,11.5,-1.62393192,9.87606808
Boston Housing,0.1,25,393,9.7,-9.41218878,0.2878112202
Boston Housing,0.1,25,423,20.8,-135.1845875,-114.3845875
Boston Housing,0.1,25,435,11.7,38.14769483,49.84769483
Boston Housing,0.1,25,436,13.4,83.35977155,96.75977155
Boston Housing,0.1,25,438,8.7,-80.82949365,-72.12949365
Boston Housing,0.1,25,440,12.8,39.87646743,52.67646743
Boston Housing,0.1,25,457,12.7,89.96263962,102.6626396
Boston Housing,0.1,25,459,14.9,-63.75746567,-48.85746567
Boston Housing,0.1,25,474,29.8,-16.06143009,13.73856991
Boston Housing,0.1,25,479,14.6,-42.40783064,-27.80783064
Boston Housing,0.1,26,6,28.7,-12.43316718,16.26683282
Boston Housing,0.1,26,19,20.2,-68.20504719,-48.00504719
Boston Housing,0.1,26,23,15.2,40.50405181,55.70405181
Boston Housing,0.1,26,26,13.9,20.62795132,34.52795132
Boston Housing,0.1,26,27,16.6,-158.7832648,-142.1832648
Boston Housing,0.1,26,32,14.5,-92.31575118,-77.81575118
Boston Housing,0.1,26,43,25.3,34.33007892,59.63007892
Boston Housing,0.1,26,78,20.8,-32.16844002,-11.36844002
Boston Housing,0.1,26,90,28.7,121.4278188,150.1278188
Boston Housing,0.1,26,108,20.4,-67.10501954,-46.70501954
Boston Housing,0.1,26,117,21.2,108.1128153,129.3128153
Boston Housing,0.1,26,175,22.6,29.00210167,51.60210167
Boston Housing,0.1,26,177,23.2,-14.49079916,8.709200844
Boston Housing,0.1,26,208,22.5,-35.69203773,-13.19203773
Boston Housing,0.1,26,214,28.1,61.24613763,89.34613763
Boston Housing,0.1,26,225,44.8,57.38624854,102.1862485
Boston Housing,0.1,26,231,24.3,99.84538569,124.1453857
Boston Housing,0.1,26,236,24,-1.671773463,22.32822654
Boston Housing,0.1,26,250,26.2,111.2516628,137.4516628
Boston Housing,0.1,26,252,24.8,81.65768282,106.4576828
Boston Housing,0.1,26,276,32,2.383835071,34.38383507
Boston Housing,0.1,26,313,19.4,120.6779329,140.0779329
Boston Housing,0.1,26,321,23.8,50.76419972,74.56419972
Boston Housing,0.1,26,332,17.1,-96.80220658,-79.70220658
Boston Housing,0.1,26,337,19.5,51.18423162,70.68423162
Boston Housing,0.1,26,344,23.9,59.02967563,82.92967563
Boston Housing,0.1,26,360,22.6,-22.11234365,0.4876563522
Boston Housing,0.1,26,378,13.3,-152.3005606,-139.0005606
Boston Housing,0.1,26,431,14.5,-35.35263172,-20.85263172
Boston Housing,0.1,26,458,13.5,56.0687084,69.5687084
Boston Housing,0.1,26,463,19.5,-19.9623958,-0.4623957997
Boston Housing,0.1,26,466,19.9,-66.20651344,-46.30651344
Boston Housing,0.1,26,477,16.7,-24.73183794,-8.031837939
Boston Housing,0.1,26,496,23.1,109.3565384,132.4565384
Boston Housing,0.1,26,502,22.4,-64.31406471,-41.91406471
Boston Housing,0.1,26,503,20.6,-33.69182913,-13.09182913
Boston Housing,0.1,27,8,27.1,-68.63446726,-41.53446726
Boston Housing,0.1,27,20,18.2,-13.59270931,4.607290691
Boston Housing,0.1,27,34,13.1,124.6877558,137.7877558
Boston Housing,0.1,27,46,19.3,93.60232928,112.9023293
Boston Housing,0.1,27,80,20.3,-47.53548754,-27.23548754
Boston Housing,0.1,27,84,22.9,-69.01867692,-46.11867692
Boston Housing,0.1,27,87,22.5,-57.71193756,-35.21193756
Boston Housing,0.1,27,97,21.4,24.76621592,46.16621592
Boston Housing,0.1,27,100,33.2,213.1531417,246.3531417
Boston Housing,0.1,27,107,19.5,-39.66745679,-20.16745679
Boston Housing,0.1,27,131,19.2,-46.18783954,-26.98783954
Boston Housing,0.1,27,177,23.2,-10.97668645,12.22331355
Boston Housing,0.1,27,178,24.6,10.26741432,34.86741432
Boston Housing,0.1,27,180,37.2,-41.64787499,-4.447874988
Boston Housing,0.1,27,210,20,87.43408913,107.4340891
Boston Housing,0.1,27,214,28.1,70.33854504,98.43854504
Boston Housing,0.1,27,243,22.2,-94.21397742,-72.01397742
Boston Housing,0.1,27,245,17.6,-70.29751918,-52.69751918
Boston Housing,0.1,27,251,24.4,-6.678528436,17.72147156
Boston Housing,0.1,27,252,24.8,-109.3115917,-84.51159175
Boston Housing,0.1,27,283,46,-139.1176712,-93.11767122
Boston Housing,0.1,27,289,22.3,-0.4230147455,21.87698525
Boston Housing,0.1,27,299,22.5,88.05994107,110.5599411
Boston Housing,0.1,27,310,20.3,11.198549,31.498549
Boston Housing,0.1,27,318,19.8,42.9813642,62.7813642
Boston Housing,0.1,27,327,23,-0.3247664499,22.67523355
Boston Housing,0.1,27,384,12.3,5.723341815,18.02334181
Boston Housing,0.1,27,395,12.7,-20.39855084,-7.698550841
Boston Housing,0.1,27,424,13.4,-88.54718136,-75.14718136
Boston Housing,0.1,27,427,10.2,-60.38793258,-50.18793258
Boston Housing,0.1,27,443,18.4,-131.5852253,-113.1852253
Boston Housing,0.1,27,448,12.6,-173.3875228,-160.7875228
Boston Housing,0.1,27,452,15.2,37.79179598,52.99179598
Boston Housing,0.1,27,459,14.9,119.0153825,133.9153825
Boston Housing,0.1,27,463,19.5,-18.18073667,1.319263331
Boston Housing,0.1,27,478,12,10.44974829,22.44974829
Boston Housing,0.1,28,12,18.9,-60.26174383,-41.36174383
Boston Housing,0.1,28,16,19.9,-20.60906669,-0.7090666939
Boston Housing,0.1,28,20,18.2,-5.202485331,12.99751467
Boston Housing,0.1,28,29,18.4,-20.9952074,-2.595207401
Boston Housing,0.1,28,39,24.7,46.20786991,70.90786991
Boston Housing,0.1,28,48,16.6,-14.92303976,1.676960236
Boston Housing,0.1,28,50,19.4,8.491355019,27.89135502
Boston Housing,0.1,28,75,24.1,4.058897878,28.15889788
Boston Housing,0.1,28,76,21.4,35.04328936,56.44328936
Boston Housing,0.1,28,79,21.2,12.34710857,33.54710857
Boston Housing,0.1,28,83,24.8,4.691841406,29.49184141
Boston Housing,0.1,28,87,22.5,-82.05551669,-59.55551669
Boston Housing,0.1,28,119,20.4,-0.7999961672,19.60000383
Boston Housing,0.1,28,129,18,5.707956427,23.70795643
Boston Housing,0.1,28,183,37.9,-70.03503969,-32.13503969
Boston Housing,0.1,28,189,29.8,-79.33416591,-49.53416591
Boston Housing,0.1,28,190,34.9,-48.61046077,-13.71046077
Boston Housing,0.1,28,194,31.1,23.19461829,54.29461829
Boston Housing,0.1,28,219,21.5,-6.613024591,14.88697541
Boston Housing,0.1,28,250,26.2,-39.71019765,-13.51019765
Boston Housing,0.1,28,281,45.4,-73.88433724,-28.48433724
Boston Housing,0.1,28,310,20.3,-28.93905747,-8.639057474
Boston Housing,0.1,28,314,21.6,-25.57603395,-3.976033946
Boston Housing,0.1,28,315,23.8,8.481455296,32.2814553
Boston Housing,0.1,28,326,24.6,90.71037768,115.3103777
Boston Housing,0.1,28,367,21.9,118.4838258,140.3838258
Boston Housing,0.1,28,390,11.5,23.85507757,35.35507757
Boston Housing,0.1,28,412,17.2,207.508356,224.708356
Boston Housing,0.1,28,427,10.2,61.65966545,71.85966545
Boston Housing,0.1,28,459,14.9,41.07405626,55.97405626
Boston Housing,0.1,28,463,19.5,-22.51420752,-3.014207524
Boston Housing,0.1,28,471,19.9,-53.76095733,-33.86095733
Boston Housing,0.1,28,473,23.2,-67.92688518,-44.72688518
Boston Housing,0.1,28,488,20.6,-12.21067227,8.38932773
Boston Housing,0.1,28,494,21.8,86.50812768,108.3081277
Boston Housing,0.1,28,505,22,-16.16307558,5.836924423
Boston Housing,0.1,29,15,18.2,63.85894102,82.05894102
Boston Housing,0.1,29,22,19.6,-26.08649898,-6.48649898
Boston Housing,0.1,29,25,15.6,-0.496507936,15.10349206
Boston Housing,0.1,29,32,14.5,-55.23097253,-40.73097253
Boston Housing,0.1,29,53,25,8.894593924,33.89459392
Boston Housing,0.1,29,54,23.4,-104.0360487,-80.63604869
Boston Housing,0.1,29,91,22.6,170.2041027,192.8041027
Boston Housing,0.1,29,96,28.4,110.1767648,138.5767648
Boston Housing,0.1,29,99,43.8,32.15208902,75.95208902
Boston Housing,0.1,29,101,27.5,94.03077248,121.5307725
Boston Housing,0.1,29,135,15.6,-15.82801529,-0.2280152926
Boston Housing,0.1,29,137,17.4,-3.039187976,14.36081202
Boston Housing,0.1,29,176,29.4,-92.27969522,-62.87969522
Boston Housing,0.1,29,184,32.5,18.43236103,50.93236103
Boston Housing,0.1,29,207,24.4,-82.26708813,-57.86708813
Boston Housing,0.1,29,212,19.3,8.226648048,27.52664805
Boston Housing,0.1,29,224,30.1,15.32143482,45.42143482
Boston Housing,0.1,29,228,31.6,30.22318176,61.82318176
Boston Housing,0.1,29,233,41.7,-6.635985322,35.06401468
Boston Housing,0.1,29,238,31.5,56.17295101,87.67295101
Boston Housing,0.1,29,239,23.7,36.57475791,60.27475791
Boston Housing,0.1,29,253,29.6,4.812693517,34.41269352
Boston Housing,0.1,29,270,20.7,-55.72320557,-35.02320557
Boston Housing,0.1,29,272,25.2,18.1756389,43.3756389
Boston Housing,0.1,29,276,32,25.565808,57.565808
Boston Housing,0.1,29,296,28.6,24.70131132,53.30131132
Boston Housing,0.1,29,322,23.1,-110.7732274,-87.67322737
Boston Housing,0.1,29,342,32.7,33.95048964,66.65048964
Boston Housing,0.1,29,380,10.2,2.640925797,12.8409258
Boston Housing,0.1,29,390,11.5,-30.24043663,-18.74043663
Boston Housing,0.1,29,395,12.7,124.6802554,137.3802554
Boston Housing,0.1,29,427,10.2,35.92862959,46.12862959
Boston Housing,0.1,29,443,18.4,76.37265542,94.77265542
Boston Housing,0.1,29,445,10.8,72.11883487,82.91883487
Boston Housing,0.1,29,474,29.8,56.37646489,86.17646489
Boston Housing,0.1,29,503,20.6,-15.16878058,5.431219415
Boston Housing,0.1,30,6,28.7,-0.6424980952,28.0575019
Boston Housing,0.1,30,14,20.4,20.83584852,41.23584852
Boston Housing,0.1,30,19,20.2,-61.3492072,-41.1492072
Boston Housing,0.1,30,35,13.5,105.5729029,119.0729029
Boston Housing,0.1,30,43,25.3,-52.24799467,-26.94799467
Boston Housing,0.1,30,64,25,70.56288492,95.56288492
Boston Housing,0.1,30,68,22,13.70251279,35.70251279
Boston Housing,0.1,30,79,21.2,-83.17162179,-61.97162179
Boston Housing,0.1,30,80,20.3,-20.03901143,0.2609885724
Boston Housing,0.1,30,99,43.8,76.94855536,120.7485554
Boston Housing,0.1,30,182,36.2,69.85909567,106.0590957
Boston Housing,0.1,30,185,26.4,-125.6350271,-99.23502715
Boston Housing,0.1,30,221,26.7,-66.70388834,-40.00388834
Boston Housing,0.1,30,241,22,-13.90532706,8.094672943
Boston Housing,0.1,30,242,20.1,51.2483958,71.3483958
Boston Housing,0.1,30,244,23.7,20.64288932,44.34288932
Boston Housing,0.1,30,246,18.5,-88.98367554,-70.48367554
Boston Housing,0.1,30,252,24.8,-10.80006931,13.99993069
Boston Housing,0.1,30,286,22,-16.95165489,5.048345105
Boston Housing,0.1,30,303,26.4,36.74179723,63.14179723
Boston Housing,0.1,30,311,16.1,-136.5273416,-120.4273416
Boston Housing,0.1,30,315,23.8,51.5593476,75.3593476
Boston Housing,0.1,30,323,20.4,-119.9174014,-99.51740139
Boston Housing,0.1,30,340,19,38.51481815,57.51481815
Boston Housing,0.1,30,367,21.9,-38.90489876,-17.00489876
Boston Housing,0.1,30,395,12.7,55.67393372,68.37393372
Boston Housing,0.1,30,398,8.5,-48.24705066,-39.74705066
Boston Housing,0.1,30,446,11.8,21.41902095,33.21902095
Boston Housing,0.1,30,463,19.5,-15.8282052,3.671794805
Boston Housing,0.1,30,465,21.4,-1.363862986,20.03613701
Boston Housing,0.1,30,472,19.6,108.5261161,128.1261161
Boston Housing,0.1,30,473,23.2,-14.29891364,8.901086356
Boston Housing,0.1,30,475,13.8,57.24037742,71.04037742
Boston Housing,0.1,30,498,18.3,-46.87623773,-28.57623773
Boston Housing,0.1,30,503,20.6,-100.3560818,-79.75608182
Boston Housing,0.1,30,504,23.9,-38.72439883,-14.82439883
Boston Housing,0.2,1,5,36.2,-94.57157885,-58.37157885
Boston Housing,0.2,1,8,27.1,-62.29625784,-35.19625784
Boston Housing,0.2,1,17,23.1,68.10170929,91.20170929
Boston Housing,0.2,1,19,20.2,-48.00801796,-27.80801796
Boston Housing,0.2,1,37,20,48.18627371,68.18627371
Boston Housing,0.2,1,42,26.6,-2.833734693,23.76626531
Boston Housing,0.2,1,44,24.7,-19.8407273,4.859272704
Boston Housing,0.2,1,46,19.3,3.300637566,22.60063757
Boston Housing,0.2,1,47,20,37.65655017,57.65655017
Boston Housing,0.2,1,48,16.6,51.33091135,67.93091135
Boston Housing,0.2,1,59,23.3,60.65925354,83.95925354
Boston Housing,0.2,1,60,19.6,39.99746397,59.59746397
Boston Housing,0.2,1,62,16,16.27780604,32.27780604
Boston Housing,0.2,1,69,17.4,-112.0242017,-94.62420172
Boston Housing,0.2,1,71,24.2,-39.31152613,-15.11152613
Boston Housing,0.2,1,82,23.9,-65.90210346,-42.00210346
Boston Housing,0.2,1,85,23.9,63.88645414,87.78645414
Boston Housing,0.2,1,103,18.6,7.826578627,26.42657863
Boston Housing,0.2,1,114,18.7,-29.59796565,-10.89796565
Boston Housing,0.2,1,115,18.5,-30.50449004,-12.00449004
Boston Housing,0.2,1,129,18,57.50802812,75.50802812
Boston Housing,0.2,1,173,23.1,-49.50034703,-26.40034703
Boston Housing,0.2,1,183,37.9,-40.71565769,-2.815657693
Boston Housing,0.2,1,184,32.5,29.56110278,62.06110278
Boston Housing,0.2,1,185,26.4,94.01872916,120.4187292
Boston Housing,0.2,1,210,20,102.5178216,122.5178216
Boston Housing,0.2,1,213,22.4,-108.6740335,-86.27403348
Boston Housing,0.2,1,214,28.1,116.3250719,144.4250719
Boston Housing,0.2,1,218,28.7,-98.13652522,-69.43652522
Boston Housing,0.2,1,220,23,-138.1535237,-115.1535237
Boston Housing,0.2,1,233,41.7,-101.1758745,-59.47587453
Boston Housing,0.2,1,238,31.5,34.44729229,65.94729229
Boston Housing,0.2,1,244,23.7,53.50010685,77.20010685
Boston Housing,0.2,1,250,26.2,-63.73666679,-37.53666679
Boston Housing,0.2,1,270,20.7,53.24958252,73.94958252
Boston Housing,0.2,1,280,35.1,138.4269176,173.5269176
Boston Housing,0.2,1,283,46,70.79956277,116.7995628
Boston Housing,0.2,1,289,22.3,-124.8574223,-102.5574223
Boston Housing,0.2,1,290,24.8,-76.91428332,-52.11428332
Boston Housing,0.2,1,295,21.7,24.66096467,46.36096467
Boston Housing,0.2,1,304,33.1,-135.9635271,-102.8635271
Boston Housing,0.2,1,315,23.8,-50.57883229,-26.77883229
Boston Housing,0.2,1,325,25,2.741608998,27.741609
Boston Housing,0.2,1,326,24.6,-137.7120361,-113.1120361
Boston Housing,0.2,1,327,23,43.81412555,66.81412555
Boston Housing,0.2,1,341,18.7,38.06651108,56.76651108
Boston Housing,0.2,1,345,31.2,-72.59851641,-41.39851641
Boston Housing,0.2,1,359,22.7,-98.11114506,-75.41114506
Boston Housing,0.2,1,361,25,-27.37695792,-2.376957924
Boston Housing,0.2,1,362,19.9,41.24911541,61.14911541
Boston Housing,0.2,1,364,16.8,21.58413662,38.38413662
Boston Housing,0.2,1,382,10.9,93.17424074,104.0742407
Boston Housing,0.2,1,383,11.3,66.90348812,78.20348812
Boston Housing,0.2,1,396,13.1,-23.50251224,-10.40251224
Boston Housing,0.2,1,403,12.1,77.78812199,89.88812199
Boston Housing,0.2,1,410,27.5,23.60483685,51.10483685
Boston Housing,0.2,1,423,20.8,-73.68032512,-52.88032512
Boston Housing,0.2,1,424,13.4,-9.354627737,4.045372263
Boston Housing,0.2,1,434,14.3,37.8633699,52.1633699
Boston Housing,0.2,1,449,14.1,11.02394728,25.12394728
Boston Housing,0.2,1,452,15.2,-44.84338545,-29.64338545
Boston Housing,0.2,1,455,14.9,-90.46948311,-75.56948311
Boston Housing,0.2,1,465,21.4,-17.69938138,3.700618619
Boston Housing,0.2,1,471,19.9,29.224568,49.124568
Boston Housing,0.2,1,473,23.2,23.25476892,46.45476892
Boston Housing,0.2,1,476,13.3,-51.85968916,-38.55968916
Boston Housing,0.2,1,485,20.6,-121.6506836,-101.0506836
Boston Housing,0.2,1,486,21.2,66.50835268,87.70835268
Boston Housing,0.2,1,496,23.1,5.762725408,28.86272541
Boston Housing,0.2,1,498,18.3,-71.16431177,-52.86431177
Boston Housing,0.2,1,500,17.5,20.20625696,37.70625696
Boston Housing,0.2,2,3,34.7,-2.970737517,31.72926248
Boston Housing,0.2,2,10,18.9,37.60850813,56.50850813
Boston Housing,0.2,2,13,21.7,36.56191507,58.26191507
Boston Housing,0.2,2,18,17.5,43.28896031,60.78896031
Boston Housing,0.2,2,20,18.2,-45.27725902,-27.07725902
Boston Housing,0.2,2,23,15.2,5.799905781,20.99990578
Boston Housing,0.2,2,26,13.9,-28.76183643,-14.86183643
Boston Housing,0.2,2,28,14.8,-95.17667006,-80.37667006
Boston Housing,0.2,2,31,12.7,-22.07939975,-9.379399747
Boston Housing,0.2,2,34,13.1,-22.30920553,-9.209205527
Boston Housing,0.2,2,37,20,45.23605443,65.23605443
Boston Housing,0.2,2,45,21.2,-69.12245858,-47.92245858
Boston Housing,0.2,2,75,24.1,113.9569987,138.0569987
Boston Housing,0.2,2,83,24.8,96.77395854,121.5739585
Boston Housing,0.2,2,84,22.9,-89.22012873,-66.32012873
Boston Housing,0.2,2,87,22.5,-30.51730089,-8.017300893
Boston Housing,0.2,2,88,22.2,76.91458927,99.11458927
Boston Housing,0.2,2,98,38.7,36.23903214,74.93903214
Boston Housing,0.2,2,100,33.2,1.703377531,34.90337753
Boston Housing,0.2,2,101,27.5,12.18669212,39.68669212
Boston Housing,0.2,2,106,19.5,-6.230910873,13.26908913
Boston Housing,0.2,2,109,19.8,-20.70064453,-0.9006445317
Boston Housing,0.2,2,110,19.4,91.34155167,110.7415517
Boston Housing,0.2,2,117,21.2,10.19434172,31.39434172
Boston Housing,0.2,2,119,20.4,-27.83775578,-7.437755781
Boston Housing,0.2,2,130,14.3,-53.52790031,-39.22790031
Boston Housing,0.2,2,173,23.1,24.52287445,47.62287445
Boston Housing,0.2,2,183,37.9,-47.59661143,-9.696611434
Boston Housing,0.2,2,189,29.8,85.15157937,114.9515794
Boston Housing,0.2,2,194,31.1,-11.93315133,19.16684867
Boston Housing,0.2,2,208,22.5,31.79526822,54.29526822
Boston Housing,0.2,2,210,20,102.0456902,122.0456902
Boston Housing,0.2,2,217,23.3,76.37495345,99.67495345
Boston Housing,0.2,2,224,30.1,39.51734954,69.61734954
Boston Housing,0.2,2,249,24.5,-83.68537191,-59.18537191
Boston Housing,0.2,2,250,26.2,-61.24824356,-35.04824356
Boston Housing,0.2,2,252,24.8,-52.959459,-28.159459
Boston Housing,0.2,2,271,21.1,-107.2884822,-86.18848221
Boston Housing,0.2,2,272,25.2,-78.81970293,-53.61970293
Boston Housing,0.2,2,273,24.4,107.3056126,131.7056126
Boston Housing,0.2,2,278,33.1,52.14068504,85.24068504
